Id,budget,company,country,director,genre,gross,movie status,name,rating,released,runtime,score,star,votes,writer,year
5752,19000000,Phoenix Pictures,France,Oliver Stone,9,6633400,Hit,Camino sin retorno,R,03-10-1997,125,6.8,Sean Penn,44133,John Ridley,1997
5753,19000000,Screen Gems,USA,Nimród Antal,10,19363565,Flop,Vacancy,R,20-04-2007,85,6.2,Kate Beckinsale,84066,Mark L. Smith,2007
5754,19000000,Strong Heart/Demme Production,USA,Jonathan Demme,9,130742922,Hit,The Silence of the Lambs,R,14-02-1991,118,8.6,Jodie Foster,990212,Thomas Harris,1991
5755,19000000,Summit Entertainment,USA,Sean Anders,3,8402485,Hit,Sex Drive,R,17-10-2008,109,6.5,Josh Zuckerman,75976,Sean Anders,2008
5756,19000000,The Weinstein Company,USA,Wayne Kramer,9,454149,Hit,Crossing Over,R,24-07-2009,113,6.8,Harrison Ford,20514,Wayne Kramer,2009
5757,19000000,TriStar Pictures,USA,Chuck Russell,10,8247943,Flop,The Blob,R,05-08-1988,95,6.4,Shawnee Smith,24931,Theodore Simonson,1988
5758,19000000,Twentieth Century Fox Film Corporation,USA,Joseph Ruben,2,101599005,Hit,Sleeping with the Enemy,R,08-02-1991,99,6.2,Julia Roberts,40443,Nancy Price,1991
5759,19000000,Twentieth Century Fox Film Corporation,USA,Dean Semler,14,8041665,Hit,Firestorm,R,09-01-1998,89,4.6,Howie Long,3270,Chris Soth,1998
5760,19000000,United Artists,USA,Costa-Gavras,2,25816139,Hit,Betrayed,R,26-08-1988,127,6.3,Debra Winger,4580,Joe Eszterhas,1988
5761,19000000,Universal Pictures,USA,Harold Becker,9,58571513,Hit,Sea of Love,R,15-09-1989,113,6.8,Al Pacino,32138,Richard Price,1989
5762,19250000,Franchise Pictures,Germany,David Mamet,1,4434432,Flop,Spartan,R,12-03-2004,102,6.6,Val Kilmer,27340,David Mamet,2004
5763,19300000,Recorded Picture Company (RPC),UK,Terry Gilliam,2,66453,Hit,Tideland,R,11-08-2006,120,6.5,Jeff Bridges,28341,Tony Grisoni,2005
5764,19800000,21 Laps Entertainment,USA,Shawn Levy,5,34290142,Flop,This Is Where I Leave You,R,19-09-2014,103,6.6,Jason Bateman,59852,Jonathan Tropper,2014
5765,19800000,USA Films,UK,Robert Altman,5,41308615,Hit,Gosford Park,R,18-01-2002,131,7.3,Maggie Smith,68601,Julian Fellowes,2001
5766,20000000,2929 Productions,USA,Guillermo Arriaga,9,200399,Hit,The Burning Plain,R,23-07-2010,107,6.8,Charlize Theron,16366,Guillermo Arriaga,2008
5767,20000000,3 Arts Entertainment,USA,John Wells,5,13650738,Hit,Burnt,R,30-10-2015,101,6.6,Bradley Cooper,80803,Steven Knight,2015
5768,20000000,AITD Productions,Canada,Uwe Boll,1,5178569,Hit,Alone in the Dark,R,28-01-2005,99,2.3,Christian Slater,38854,Elan Mastai,2005
5769,20000000,Amen Ra Films,USA,Walter Hill,1,12398628,Hit,Undisputed,R,23-08-2002,100,6.2,Wesley Snipes,24459,David Giler,2002
5770,20000000,Amercent Films,USA,James L. Brooks,5,51249404,Hit,Broadcast News,R,25-12-1987,133,7.2,William Hurt,22802,James L. Brooks,1987
5771,20000000,Apatow Productions,USA,Akiva Schaffer,5,9393835,Flop,Popstar: Never Stop Never Stopping,R,03-06-2016,87,6.7,Andy Samberg,35620,Andy Samberg,2016
5772,20000000,AR Films,Russia,Robert Rodriguez,1,8008161,Hit,Machete Kills,R,11-10-2013,107,5.6,Danny Trejo,64085,Kyle 16d,2013
5773,20000000,Before The Door Pictures,USA,J.C. Chandor,9,5740310,Flop,A Most Violent Year,R,30-01-2015,125,7,Oscar Isaac,52607,J.C. Chandor,2014
5774,20000000,Black Bear Pictures,USA,Stephen Gaghan,3,7222964,Flop,Gold,R,27-01-2017,120,6.7,Matthew McConaughey,32147,Patrick Massett,2016
5775,20000000,Capella International,USA,Robert Benton,5,39487686,Hit,Nobody's Fool,R,13-01-1995,110,7.4,Paul Newman,15759,Richard Russo,1994
5776,20000000,Capitol Films,South Africa,Bruce Beresford,5,2308390,Hit,A Good Man in Africa,R,09-09-1994,94,5,Colin Friels,2032,William Boyd,1994
5777,20000000,Carolco Pictures,USA,Walter Hill,9,7237794,Hit,Johnny Handsome,R,29-09-1989,94,6.1,Mickey Rourke,7483,John Godey,1989
5778,20000000,Castle Rock Entertainment,USA,Rob Reiner,9,61276872,Hit,Misery,R,30-11-1990,107,7.8,James Caan,147278,Stephen King,1990
5779,20000000,Castle Rock Entertainment,Canada,Harold Becker,9,46044636,Flop,Malicia,R,01-10-1993,107,6.4,Alec Baldwin,19410,Aaron Sorkin,1993
5780,20000000,Chase Films,USA,David Chase,2,607327,Flop,Not Fade Away,R,19-07-2013,100,6,John Magaro,3860,David Chase,2012
5781,20000000,Cinehaus,USA,Robert Benton,9,15030732,Flop,Twilight,R,06-03-1998,94,6.2,Paul Newman,8769,Robert Benton,1998
5782,20000000,Cinerenta Medienbeteiligungs KG,USA,Rod Lurie,2,17872723,Flop,The Contender,R,13-10-2000,126,7,Joan Allen,21189,Rod Lurie,2000
5783,20000000,Columbia Pictures,USA,Doug Liman,5,16842303,Hit,Go,R,09-04-1999,102,7.3,Sarah Polley,61476,John August,1999
5784,20000000,Columbia Pictures,USA,Greg Mottola,5,121463226,Flop,Superbad,R,17-08-2007,113,7.6,Michael Cera,450691,Seth Rogen,2007
5785,20000000,Columbia Pictures,USA,Jake Kasdan,5,100292856,Hit,Bad Teacher,R,24-06-2011,92,5.7,Cameron Diaz,169725,Gene Stupnitsky,2011
5786,20000000,Columbia Pictures Corporation,USA,Martin Campbell,1,15340000,Flop,No Escape,R,29-04-1994,118,6.1,Ray Liotta,16576,Richard Herley,1994
5787,20000000,Columbia Pictures Corporation,USA,Gus Van Sant,5,21284514,Hit,To Die For,R,06-10-1995,106,6.8,Nicole Kidman,36974,Joyce Maynard,1995
5788,20000000,Columbia Pictures Film Production Asia,Hong Kong,Stephen Chow,1,17108591,Hit,Kung Fu Hustle,R,22-04-2005,99,7.8,Stephen Chow,106883,Stephen Chow,2004
5789,20000000,CTB Film Company,Russia,Sergei Bodrov,3,5701643,Hit,Mongol: The Rise of Genghis Khan,R,04-07-2008,126,7.3,Tadanobu Asano,39640,Arif Aliev,2007
5790,20000000,Davis-Films,Canada,Michael J. Bassett,3,17529157,Hit,Terror en Silent Hill 2: la revelación,R,26-10-2012,95,5,Adelaide Clemens,53080,Michael J. Bassett,2012
5791,20000000,Dimension Films,USA,Kurt Wimmer,1,1203974,Flop,Equilibrium,R,06-12-2002,107,7.5,Christian Bale,277569,Kurt Wimmer,2002
5792,20000000,DreamWorks,USA,Jim Field Smith,5,31584722,Flop,She's Out of My League,R,12-03-2010,100,6.4,Jay Baruchel,107464,Sean Anders,2010
5793,20000000,Eddie Murphy Productions,USA,Wes Craven,5,19751736,Hit,Vampire in Brooklyn,R,27-10-1995,100,4.5,Eddie Murphy,18359,Eddie Murphy,1995
5794,20000000,Film Office,USA,John Carpenter,1,20241395,Hit,Vampires,R,30-10-1998,108,6.1,James Woods,45366,John Steakley,1998
5795,20000000,Focus Features,USA,Michel Gondry,2,34400301,Flop,Eternal Sunshine of the Spotless Mind,R,19-03-2004,108,8.3,Jim Carrey,736127,Charlie Kaufman,2004
5796,20000000,Focus Features,USA,Gus Van Sant,8,31841299,Hit,Milk,R,30-01-2009,128,7.6,Sean Penn,145398,Dustin Lance Black,2008
5797,20000000,Focus Features,USA,Anton Corbijn,9,35606376,Hit,The American,R,01-09-2010,105,6.3,George Clooney,82995,Rowan Joffe,2010
5798,20000000,Fox Searchlight Pictures,USA,David Ayer,1,26415649,Flop,Street Kings,R,11-04-2008,109,6.8,Keanu Reeves,98463,James Ellroy,2008
5799,20000000,Fox Searchlight Pictures,USA,George Tillman Jr.,8,36842118,Flop,Notorious,R,16-01-2009,122,6.7,Jamal Woolard,34791,Reggie Rock Bythewood,2009
5800,20000000,Fox Searchlight Pictures,USA,Alexander Payne,5,82584160,Flop,The Descendants,R,09-12-2011,115,7.3,George Clooney,213733,Alexander Payne,2011
5801,20000000,Fuego Films,Panama,Jonathan Jakubowicz,1,4711736,Hit,Manos de piedra,R,26-08-2016,111,6.6,Edgar Ramírez,10059,Jonathan Jakubowicz,2016
5802,20000000,Gary Sanchez Productions,USA,Ben Falcone,5,84525432,Flop,Tammy,R,02-07-2014,97,4.9,Melissa McCarthy,40108,Melissa McCarthy,2014
5803,20000000,Ghoulardi Film Company,USA,Paul Thomas Anderson,5,8110975,Flop,Inherent Vice,R,09-01-2015,148,6.7,Joaquin Phoenix,72027,Paul Thomas Anderson,2014
5804,20000000,Good Machine,USA,Joel Coen,9,7494849,Hit,The Man Who Wasn't There,R,16-11-2001,116,7.6,Billy Bob Thornton,90712,Joel Coen,2001
5805,20000000,Icon Entertainment International,USA,Kevin Reynolds,2,5716080,Flop,One Eight Seven,R,30-07-1997,119,6.7,Samuel L. Jackson,19216,Scott Yagemann,1997
5806,20000000,Jersey Films,USA,Jesse Dylan,5,31155435,Hit,How High,R,21-12-2001,93,6.3,Method Man,45777,Dustin Lee Abraham,2001
5807,20000000,Killer Films,Germany,Todd Haynes,8,4017609,Hit,Mi historia sin mi,R,07-12-2007,135,7,Christian Bale,50599,Todd Haynes,2007
5808,20000000,Lakeshore Entertainment,USA,Tony Goldwyn,5,11596143,Flop,The Last Kiss,R,15-09-2006,115,6.5,Zach Braff,38919,Paul Haggis,2006
5809,20000000,Lionsgate,Australia,Michael Spierig,1,30101577,Hit,La hermandad,R,08-01-2010,98,6.5,Ethan Hawke,110514,Michael Spierig,2009
5810,20000000,Lionsgate,USA,Mark Neveldine,1,13630226,Hit,Crank: High Voltage,R,17-04-2009,96,6.2,Jason Statham,121567,Mark Neveldine,2009
5811,20000000,Lionsgate,USA,John Luessenhop,10,34341945,Hit,Texas Chainsaw 3D,R,04-01-2013,92,4.8,Alexandra Daddario,38083,Adam Marcus,2013
5812,20000000,Lionsgate,UK,Steven Knight,1,34956,Flop,Redemption,R,23-08-2013,100,6.2,Jason Statham,56365,Steven Knight,2013
5813,20000000,Majestic Films International,USA,Kevin Reynolds,1,305070,Hit,Rapa Nui,R,09-09-1994,107,6.4,Jason Scott Lee,4075,Kevin Reynolds,1994
5814,20000000,Mandalay Entertainment,USA,John McNaughton,9,29753944,Flop,Wild Things,R,20-03-1998,108,6.5,Kevin Bacon,95388,Stephen Peters,1998
5815,20000000,Metro-Goldwyn-Mayer (MGM),USA,Bruce A. Evans,9,28476219,Hit,Mr. Brooks,R,01-06-2007,120,7.3,Kevin Costner,129919,Bruce A. Evans,2007
5816,20000000,Millennium Films,USA,Werner Herzog,9,1697956,Hit,Bad Lieutenant: Port of Call New Orleans,R,11-12-2009,122,6.7,Nicolas Cage,67565,William M. Finkelstein,2009
5817,20000000,Miramax,USA,Woody Allen,5,13383737,Hit,Bullets Over Broadway,R,24-02-1995,98,7.5,John Cusack,31237,Woody Allen,1994
5818,20000000,Miramax,USA,Woody Allen,5,9714482,Flop,Everyone Says I Love You,R,17-01-1997,101,6.8,Woody Allen,31731,Woody Allen,1996
5819,20000000,Miramax,USA,John Madden,2,31177548,Flop,The Debt,R,31-08-2011,113,6.9,Helen Mirren,57945,Matthew Vaughn,2010
5820,20000000,Morgan Creek Productions,USA,Garry Marshall,5,18882880,Flop,Georgia Rule,R,11-05-2007,100,5.9,Jane Fonda,21482,Mark Andrus,2007
5821,20000000,Mosaic Media Group,UK,Roger Donaldson,9,30028592,Flop,The Bank Job,R,07-03-2008,111,7.3,Jason Statham,158842,Dick Clement,2008
5822,20000000,Motion Picture Corporation of America (MPCA),USA,Mort Nathan,5,8586376,Hit,Boat Trip,R,21-03-2003,94,4.9,Cuba Gooding Jr.,27849,Mort Nathan,2002
5823,20000000,New Line Cinema,UK,Jonathan Glazer,2,5005883,Flop,Birth,R,29-10-2004,100,6.1,Nicole Kidman,31210,Jean-Claude Carrière,2004
5824,20000000,New Line Cinema,USA,Ed Harris,9,20207003,Flop,Appaloosa,R,03-10-2008,115,6.8,Ed Harris,52814,Robert Knott,2008
5825,20000000,New Line Cinema,USA,James Wan,10,137400141,Flop,The Conjuring,R,19-07-2013,112,7.5,Patrick Wilson,342870,Chad Hayes,2013
5826,20000000,Overture Films,UK,Matt Reeves,2,12134420,Flop,Let Me In,R,01-10-2010,116,7.2,Kodi Smit-McPhee,99166,Matt Reeves,2010
5827,20000000,Overture Films,USA,Breck Eisner,10,39123589,Hit,The Crazies,R,26-02-2010,101,6.5,Radha Mitchell,98210,Scott Kosar,2010
5828,20000000,Paramount Pictures,USA,Mike Nichols,5,25314289,Flop,Heartburn,R,25-07-1986,108,6.1,Meryl Streep,7570,Nora Ephron,1986
5829,20000000,Paramount Pictures,USA,Bruce Robinson,9,11390479,Hit,Jennifer 8,R,06-11-1992,124,6.2,Andy Garcia,12992,Bruce Robinson,1992
5830,20000000,Paramount Pictures,USA,John Schlesinger,9,26792700,Hit,Eye for an Eye,R,12-01-1996,101,6.1,Sally Field,10968,Erika Holzer,1996
5831,20000000,Paramount Pictures,USA,Betty Thomas,8,41198146,Hit,Private Parts,R,07-03-1997,109,6.8,Ho16d Stern,30718,Ho16d Stern,1997
5832,20000000,Participant Media,USA,Tom McCarthy,9,45055776,Hit,Spotlight,R,20-11-2015,128,8.1,Mark Ruffalo,287421,Josh Singer,2015
5833,20000000,Pathé,UK,Danny Boyle,9,2319187,Flop,Trance,R,03-05-2013,101,7,James McAvoy,99164,Joe Ahearne,2013
5834,20000000,Pathé Pictures,UK,Stephen Frears,5,11034436,Hit,Mrs Henderson Presents,R,17-02-2006,103,7.1,Judi Dench,14000,David Rose,2005
5835,20000000,Pelican Productions LLC (I),USA,Fred Wolf,3,6563357,Hit,Strange Wilderness,R,01-02-2008,100,5.3,Steve Zahn,19380,Peter Gaulke,2008
5836,20000000,Penta Films,USA,Irwin Winkler,5,6202756,Hit,Night and the City,R,23-10-1992,105,5.8,Robert De Niro,3900,Gerald Kersh,1992
5837,20000000,Regency Enterprises,USA,Jon Amiel,2,32051917,Flop,Copycat,R,27-10-1995,123,6.6,Sigourney Weaver,45066,Ann Biderman,1995
5838,20000000,Regency Enterprises,USA,Roland Joffé,5,1923061,Hit,Goodbye Lover,R,16-04-1999,102,5.7,Patricia Arquette,3012,Ron Peer,1998
5839,20000000,Regency Enterprises,USA,Mark Mylod,5,14008193,Flop,What's Your Number?,R,30-09-2011,106,6.1,Anna Faris,63448,Gabrielle Allan,2011
5840,20000000,Regency Enterprises,USA,Steve McQueen,8,56671993,Flop,12 Years a Slave,R,08-11-2013,134,8.1,Chiwetel Ejiofor,503763,John Ridley,2013
5841,20000000,Relativity Media,USA,Mike Binder,2,19661987,Flop,Reign Over Me,R,23-03-2007,124,7.5,Adam Sandler,86887,Mike Binder,2007
5842,20000000,Rhombus Media,Canada,François Girard,2,1103075,Flop,Retrato de amor,R,21-09-2007,107,5.9,Michael Pitt,9922,Alessandro Baricco,2007
5843,20000000,Rogue Pictures,France,Jean-François Richet,1,19976073,Hit,Assault on Precinct 13,R,19-01-2005,109,6.3,Ethan Hawke,68103,John Carpenter,2005
5844,20000000,SBS Productions,France,Brian De Palma,11,91186,Flop,"Pasión, un asesinato perfecto",R,30-08-2013,102,5.3,Rachel McAdams,18303,Brian De Palma,2012
5845,20000000,Screen Gems,USA,Neil LaBute,5,42739347,Flop,Death at a Funeral,R,16-04-2010,92,5.7,Chris Rock,38627,Dean Craig,2010
5846,20000000,StudioCanal,UK,James Watkins,1,39000,Flop,The Take,R,18-11-2016,92,6.3,Idris Elba,23717,Andrew Baldwin,2016
5847,20000000,STX Entertainment,USA,Jon Lucas,5,113257297,Hit,Bad Moms,R,29-07-2016,100,6.2,Mila Kunis,76251,Jon Lucas,2016
5848,20000000,Sweetland Films,USA,Woody Allen,5,10569071,Flop,Deconstructing Harry,R,02-01-1998,96,7.4,Woody Allen,37690,Woody Allen,1997
5849,20000000,This Is That Productions,USA,Alejandro González Iñárritu,9,16248701,Hit,21 Grams,R,16-01-2004,124,7.7,Sean Penn,200427,Guillermo Arriaga,2003
5850,20000000,Thunder Road Pictures,USA,Chad Stahelski,1,43037835,Hit,John Wick,R,24-10-2014,101,7.3,Keanu Reeves,355140,Derek Kolstad,2014
5851,20000000,Touchstone Pictures,USA,Roger Donaldson,5,78222753,Flop,Cocktail,R,29-07-1988,104,5.8,Tom Cruise,65825,Heywood Gould,1988
5852,20000000,TriStar Pictures,USA,Woody Allen,5,10555619,Flop,Husbands and Wives,R,18-09-1992,103,7.6,Woody Allen,23108,Woody Allen,1992
5853,20000000,Triumph Films,Canada,Christian Duguay,15,5781885,Flop,Asesinos cibernéticos,R,26-01-1996,108,6.4,Peter Weller,21565,Philip K. Dick,1995
5854,20000000,Twentieth Century Fox Film Corporation,USA,Kevin Rodney Sullivan,5,37672350,Hit,How Stella Got Her Groove Back,R,14-08-1998,124,5.6,Angela Bassett,5794,Terry McMillan,1998
5855,20000000,Twentieth Century Fox Film Corporation,USA,James Wan,1,9525276,Flop,Death Sentence,R,31-08-2007,105,6.8,Kevin Bacon,62804,Ian Mackenzie Jeffers,2007
5856,20000000,Twentieth Century Fox Film Corporation,USA,Marcus Nispel,1,10232081,Hit,Pathfinder,R,13-04-2007,99,5.4,Karl Urban,38839,Laeta Kalogridis,2007
5857,20000000,Twisted Pictures,Canada,Kevin Greutert,10,45710178,Flop,Saw 3D: The Final Chapter,R,29-10-2010,90,5.6,Tobin Bell,74021,Patrick Melton,2010
5858,20000000,Universal Pictures,USA,D.J. Caruso,2,22862049,Flop,Two for the Money,R,07-10-2005,122,6.2,Matthew McConaughey,38668,Dan Gilroy,2005
5859,20000000,Universal Pictures,USA,James Wan,10,16809076,Flop,Dead Silence,R,16-03-2007,89,6.2,Ryan Kwanten,73126,Leigh Whannell,2007
5860,20000000,Universal Pictures,UK,Edgar Wright,1,26004851,Hit,The World's End,R,23-08-2013,109,7,Simon Pegg,207634,Simon Pegg,2013
5861,20000000,16ner Bros.,USA,Roman Polanski,9,17637950,Flop,Frantic,R,26-02-1988,120,6.9,Harrison Ford,41608,Roman Polanski,1988
5862,20000000,Worldview Entertainment,USA,John Hillcoat,1,12626905,Flop,Triple 9,R,26-02-2016,115,6.3,Casey Affleck,51631,Matt Cook,2016
5863,20500000,Alfama Films,Canada,David Cronenberg,2,743636,Hit,Cosmópolis,R,03-05-2013,109,5,Robert Pattinson,39663,David Cronenberg,2012
5864,21000000,Alcor Films,USA,Herbert Ross,5,23450000,Hit,Boys on the Side,R,03-02-1995,115,6.4,Whoopi Goldberg,10182,Don Roos,1995
5865,21000000,Columbia Pictures,USA,James Gray,9,28563179,Hit,We Own the Night,R,12-10-2007,117,6.9,Joaquin Phoenix,75706,James Gray,2007
5866,21000000,Fu Works,Netherlands,Paul Verhoeven,2,4398392,Hit,Black Book,R,18-05-2007,145,7.8,Carice van Houten,63950,Gerard Soeteman,2006
5867,21000000,Largo Entertainment,USA,Stephen Hopkins,1,12136938,Flop,Judgment Night,R,15-10-1993,110,6.6,Emilio Estevez,12969,Lewis Colick,1993
5868,21000000,Scott Rudin Productions,USA,Trey Parker,4,52008288,Hit,"South Park: Bigger, Longer & Uncut",R,30-06-1999,81,7.8,Trey Parker,171511,Trey Parker,1999
5869,21000000,Sidney Kimmel Entertainment,USA,Charlie Kaufman,5,3081925,Flop,"Synecdoche, New York",R,21-11-2008,124,7.5,Philip Seymour Hoffman,63483,Charlie Kaufman,2008
5870,21000000,The Weinstein Company,USA,David O. Russell,5,132092958,Flop,Silver Linings Playbook,R,25-12-2012,122,7.8,Bradley Cooper,575513,David O. Russell,2012
5871,21000000,Touchstone Pictures,USA,Wes Anderson,5,52364010,Flop,The Royal Tenenbaums,R,04-01-2002,110,7.6,Gene Hackman,225505,Wes Anderson,2001
5872,21000000,United Artists,USA,Katt Shea,10,17762705,Hit,The Rage: Carrie 2,R,12-03-1999,104,4.6,Emily Bergl,13693,Stephen King,1999
5873,22000000,40 Acres & A Mule Filmworks,USA,Spike Lee,9,19283782,Hit,Summer of Sam,R,02-07-1999,142,6.6,John Leguizamo,32454,Spike Lee,1999
5874,22000000,Appian Way,UK,Scott Cooper,9,11326836,Hit,Out of the Furnace,R,06-12-2013,116,6.8,Christian Bale,90855,Brad Ingelsby,2013
5875,22000000,Capella International,USA,Wolfgang Petersen,9,11511031,Flop,Shattered,R,11-10-1991,98,6.5,Tom Berenger,6807,Richard Neely,1991
5876,22000000,Carolco Entertainment,USA,Walter Hill,1,11307844,Flop,Extreme Prejudice,R,24-04-1987,96,6.6,Nick Nolte,4924,John Milius,1987
5877,22000000,Columbia Pictures Corporation,USA,Mike Nichols,5,37963281,Flop,Postcards from the Edge,R,14-09-1990,101,6.7,Meryl Streep,12832,Carrie Fisher,1990
5878,22000000,Columbia Pictures Corporation,USA,Mike Bigelow,5,22264487,Flop,Deuce Bigalow: European Gigolo,R,12-08-2005,83,4.6,Rob Schneider,43334,Harris Goldberg,2005
5879,22000000,Di Bonaventura Pictures,USA,Mikael Håfström,9,36024076,Hit,Derailed,R,11-11-2005,108,6.6,Clive Owen,65085,Stuart Beattie,2005
5880,22000000,Dimension Films,USA,Kevin Smith,5,30059386,Hit,Jay and Silent Bob Strike Back,R,24-08-2001,104,6.9,Jason Mewes,134314,Kevin Smith,2001
5881,22000000,Esparza,USA,Robert Redford,5,13825794,Hit,The Milagro Beanfield 16,R,18-03-1988,117,6.9,Rubén Blades,5289,John Nichols,1988
5882,22000000,Fox Searchlight Pictures,USA,David O. Russell,5,12784713,Hit,I Heart Huckabees,R,22-10-2004,107,6.7,Jason Sch16tzman,58556,David O. Russell,2004
5883,22000000,Hollywood Pictures,UK,Anthony Waller,5,26570463,Hit,An American Werewolf in Paris,R,25-12-1997,105,5.1,Tom Everett Scott,20220,John Landis,1997
5884,22000000,Lakeshore Entertainment,USA,Len Wiseman,1,51970690,Flop,Underworld,R,19-09-2003,121,7,Kate Beckinsale,225226,Kevin Grevioux,2003
5885,22000000,Largo Entertainment,USA,Rod Daniel,5,11000863,Flop,The Super,R,04-10-1991,84,5.5,Joe Pesci,4400,Sam Simon,1991
5886,22000000,Mediapro,USA,Woody Allen,5,3247816,Flop,You Will Meet a Tall Dark Stranger,R,22-10-2010,100,6.3,Anthony Hopkins,39014,Woody Allen,2010
5887,22000000,Millennium Films,USA,John Curran,2,1796024,Flop,Stone,R,22-10-2010,105,5.4,Ed16d Norton,36456,Angus MacLachlan,2010
5888,22000000,Open Road Films (II),USA,Gary Fleder,1,19783777,Hit,Homefront,R,27-11-2013,100,6.5,Jason Statham,90430,Sylvester Stallone,2013
5889,22000000,Paramount Pictures,USA,Gore Verbinski,5,12482775,Flop,The Weather Man,R,28-10-2005,102,6.6,Nicolas Cage,71722,Steve Conrad,2005
5890,22000000,Paramount Pictures,USA,George Gallo,5,723714,Flop,Middle Men,R,06-08-2010,105,6.6,Luke Wilson,33978,George Gallo,2009
5891,22000000,Price Entertainment,USA,Robert De Niro,9,17266971,Flop,A Bronx Tale,R,01-10-1993,121,7.8,Robert De Niro,106183,Chazz Palminteri,1993
5892,22000000,Recorded Picture Company (RPC),USA,Bob Rafelson,9,1075288,Hit,Blood and Wine,R,21-02-1997,101,6.1,Jack Nicholson,8184,Nick Villiers,1996
5893,22000000,Scott Free Productions,UK,Rowan Joffe,2,2963012,Hit,Before I Go to Sleep,R,31-10-2014,92,6.3,Nicole Kidman,56415,Rowan Joffe,2014
5894,22000000,Touchstone Pictures,USA,Kevin Costner,2,58331254,Hit,Open Range,R,15-08-2003,139,7.5,Kevin Costner,57419,Lauran Paine,2003
5895,22000000,Universal Pictures,USA,Steven Spielberg,8,96067179,Flop,Schindler's List,R,04-02-1994,195,8.9,Liam Neeson,956124,Thomas Keneally,1993
5896,22000000,Universal Pictures,USA,John Carpenter,10,9417567,Hit,Village of the Damned,R,28-04-1995,99,5.6,Christopher Reeve,23569,John Wyndham,1995
5897,22000000,16ner Bros.,USA,George Miller,5,63766510,Hit,The Witches of Eastwick,R,12-06-1987,118,6.5,Jack Nicholson,51642,John Updike,1987
5898,22000000,16ner Bros.,USA,Alan J. Pakula,11,86303188,Flop,Presumed Innocent,R,27-07-1990,127,6.9,Harrison Ford,31512,Scott Turow,1990
5899,22000000,16ner Bros.,USA,Steven Soderbergh,5,33313582,Hit,The Informant!,R,18-09-2009,108,6.5,Matt Damon,55457,Scott Z. Burns,2009
5900,22000000,Zacharias-Buhai Productions,USA,Bud S. Smith,5,17550399,Hit,Johnny Be Good,R,25-03-1988,91,4.5,Anthony Michael Hall,5006,Steve Zacharias,1988
5901,22500000,Columbia Pictures Corporation,USA,Brian De Palma,9,18671317,Hit,Casualties of 16,R,18-08-1989,113,7.1,Michael J. Fox,35439,Daniel Lang,1989
5902,22500000,Fear of God Films,Australia,Russell Crowe,2,4190530,Flop,Promesa de Vida,R,22-05-2015,111,7.1,Russell Crowe,60858,Andrew Knight,2014
5903,22500000,Focus Features,USA,Tom Ford,9,10639114,Hit,Nocturnal Animals,R,09-12-2016,116,7.5,Amy Adams,152436,Tom Ford,2016
5904,23000000,Annapurna Pictures,USA,Spike Jonze,2,25568251,Flop,Her,R,10-01-2014,126,8,Joaquin Phoenix,404796,Spike Jonze,2013
5905,23000000,Argos Films,Germany,Wim Wenders,1,752856,Hit,Until the End of the World,R,25-12-1991,280,6.8,William Hurt,7344,Peter Carey,1991
5906,23000000,Artisan Entertainment,USA,Robert Altman,5,13113041,Hit,Dr. T & the Women,R,13-10-2000,122,4.6,Richard Gere,16174,Anne Rapp,2000
5907,23000000,Bill Kenwright Films,UK,Stephen Frears,5,2708188,Flop,Chéri,R,17-07-2009,100,6.2,Michelle Pfeiffer,9380,Christopher Hampton,2009
5908,23000000,Castle Rock Entertainment,UK,John Boorman,1,5750110,Hit,Beyond Rangoon,R,25-08-1995,100,6.6,Patricia Arquette,4306,Alex Lasker,1995
5909,23000000,Cinema City Films,USA,Robert Towne,9,41292551,Hit,Tequila Sunrise,R,02-12-1988,115,6,Mel Gibson,24708,Robert Towne,1988
5910,23000000,Columbia Pictures Corporation,UK,Neil Jordan,2,10660147,Flop,The End of the Affair,R,21-01-2000,102,7.2,Ralph Fiennes,18698,Graham Greene,1999
5911,23000000,Columbia Pictures Corporation,USA,Terry Zwigoff,5,60060328,Hit,Bad Santa,R,26-11-2003,91,7.1,Billy Bob Thornton,118278,Glenn Ficarra,2003
5912,23000000,Crowvision Inc.,USA,Alex Proyas,1,50693162,Hit,The Crow,R,13-05-1994,102,7.6,Brandon Lee,144969,James O'Barr,1994
5913,23000000,Hollywood Pictures,USA,John N. Smith,8,84919401,Flop,Dangerous Minds,R,11-08-1995,99,6.4,Michelle Pfeiffer,40880,LouAnne Johnson,1995
5914,23000000,Krisjair,USA,Simon Wincer,1,7434726,Hit,Harley Davidson and the Marlboro Man,R,23-08-1991,98,6,Mickey Rourke,15567,Don Michael Paul,1991
5915,23000000,LStar Capital,USA,Jeremy Garelick,5,64460211,Flop,The Wedding Ringer,R,16-01-2015,101,6.7,Kevin Hart,60737,Jeremy Garelick,2015
5916,23000000,New Line Cinema,USA,James Wong,10,53331147,Hit,Final Destination,R,17-03-2000,98,6.7,Devon Sawa,194181,Glen Morgan,2000
5917,23000000,Polygram Filmed Entertainment,USA,David Twohy,10,39240659,Flop,Pitch Black,R,18-02-2000,109,7.1,Radha Mitchell,203269,Jim Wheat,2000
5918,23000000,Regency Enterprises,USA,John Dahl,11,21973182,Hit,Joy Ride,R,05-10-2001,97,6.6,Steve Zahn,56355,Clay Tarver,2001
